AAL,2014,0.06816446781158447,0.3587490916252136
AAL,2015,0.6500227451324463,-0.009771645069122314
AAL,2016,-0.1322280764579773,0.4360012114048004
AAL,2017,0.2575887441635132,0.21114246547222137
AAPL,2014,-0.29201555252075195,0.13355274498462677
AAPL,2015,-0.270450234413147,0.5492196679115295
AAPL,2016,-0.1878974437713623,0.24685640633106232
AAPL,2017,0.3178377151489258,0.1137167364358902
AAP,2014,0.15943484008312225,-0.24250179529190063
AAP,2015,-0.27842605113983154,-0.729238748550415
AAP,2016,0.3405325710773468,-0.17164075374603271
AAP,2017,-0.4320840835571289,-0.5801029801368713
ABBV,2014,-0.14214110374450684,0.13022476434707642
ABBV,2015,0.4296407997608185,-0.26907336711883545
ABBV,2016,1.0685245990753174,0.4143236577510834
ABBV,2017,-0.38558948040008545,0.36530202627182007
ABC,2014,-0.513107180595398,0.566041886806488
ABC,2015,0.6625379323959351,0.07398667931556702
ABC,2016,0.4182882010936737,-0.11735278367996216
ABC,2017,-0.3572043180465698,-0.1709710955619812
ABT,2014,0.06410811841487885,0.6448652148246765
ABT,2015,-0.4074549078941345,0.7212188839912415
ABT,2016,-0.05217939615249634,-0.1921534538269043
ABT,2017,-0.23150372505187988,0.5625824332237244
ACN,2014,0.3347340524196625,0.019561853259801865
ACN,2015,0.3275238573551178,0.6589052081108093
ACN,2016,-0.2293837070465088,0.2600734829902649
ACN,2017,0.33104270696640015,0.3349810242652893
ADBE,2014,-0.01850426197052002,-0.07335764169692993
ADBE,2015,-0.26555854082107544,-0.2831078767776489
ADBE,2016,-0.10469204187393188,-0.1354588270187378
ADBE,2017,-0.037102580070495605,-0.4211387038230896
ADI,2014,0.36182263493537903,0.13192062079906464
ADI,2015,0.3547060787677765,-0.23072195053100586
ADI,2016,-0.3994457721710205,-0.42851054668426514
ADI,2017,0.13374410569667816,0.14453139901161194
ADM,2014,0.14225457608699799,0.5754187703132629
ADM,2015,0.2726423740386963,0.9797535538673401
ADM,2016,0.07577428221702576,0.8862076997756958
ADM,2017,0.14375606179237366,0.024661054834723473
ADP,2014,0.4096374213695526,0.7800706028938293
ADP,2015,-0.5503460168838501,0.7706453800201416
ADP,2016,0.24157722294330597,0.435774564743042
ADP,2017,-0.3826625347137451,-0.42186570167541504
ADSK,2014,-0.37491297721862793,-0.4532792568206787
ADSK,2015,-0.18428397178649902,-0.2057281732559204
ADSK,2016,-0.034210264682769775,-0.256228506565094
ADSK,2017,0.337915301322937,-0.46304917335510254
ADS,2014,0.17293688654899597,0.18258439004421234
ADS,2015,-0.19145417213439941,0.2572828233242035
ADS,2016,-0.09284603595733643,-0.24920868873596191
ADS,2017,-0.18398517370224,-0.07673972845077515
AEE,2014,0.024922538548707962,0.6525218486785889
AEE,2015,0.0471990741789341,0.7564088702201843
AEE,2016,0.1807583123445511,0.5903223752975464
AEE,2017,0.33850380778312683,0.6834012866020203
AEP,2014,-0.4333435297012329,1.0510292053222656
AEP,2015,-0.18236958980560303,1.1852850914001465
AEP,2016,0.22162304818630219,1.2341639995574951
AEP,2017,-0.18904423713684082,1.1232426166534424
AES,2014,0.11344896256923676,1.008171558380127
AES,2015,-0.03361713886260986,0.2608322501182556
AES,2016,0.29256385564804077,1.0470670461654663
AES,2017,-0.2982185482978821,0.1963910013437271
AET,2014,-0.14277178049087524,0.413901150226593
AET,2015,-0.48286938667297363,-0.07521986961364746
AET,2016,-0.4841765761375427,0.11916393041610718
AET,2017,0.8628532290458679,0.2325262427330017
AFL,2014,0.03811471536755562,0.7587493062019348
AFL,2015,-0.1588205099105835,0.588630199432373
AFL,2016,0.15743501484394073,0.8839533925056458
AFL,2017,-0.016863882541656494,0.576255738735199
AGN,2014,0.4018537104129791,-0.20536410808563232
AGN,2015,-0.14688313007354736,-0.08201056718826294
AGN,2016,0.27150627970695496,0.2503218352794647
AGN,2017,0.2918655276298523,0.13090643286705017
AIG,2014,-0.31564152240753174,0.36725449562072754
AIG,2015,-0.2497234344482422,0.12569139897823334
AIG,2016,-0.47043704986572266,0.3431246280670166
AIG,2017,0.5401151776313782,0.43868497014045715
AIV,2014,-0.05626553297042847,0.4730706810951233
AIV,2015,0.23412136733531952,0.28145766258239746
AIV,2016,0.06981495022773743,0.762471079826355
AIV,2017,0.04877277836203575,0.41911911964416504
AIZ,2014,0.495620459318161,0.45658057928085327
AIZ,2015,-0.008275210857391357,0.15577083826065063
AIZ,2016,0.5668494701385498,0.10071446001529694
AIZ,2017,0.37426137924194336,0.17479179799556732
AJG,2014,0.5092388987541199,0.10265235602855682
AJG,2015,-0.009325087070465088,0.009456134401261806
AJG,2016,0.05231022462248802,-0.4908640384674072
AJG,2017,0.3713427782058716,0.12169110774993896
AKAM,2014,0.3468654155731201,-0.280403733253479
AKAM,2015,-0.25461041927337646,-0.45749616622924805
AKAM,2016,-0.20744019746780396,-0.682773232460022
AKAM,2017,-0.020925581455230713,-0.7166748046875
ALB,2014,-0.7787652015686035,0.046653490513563156
ALB,2015,0.4258534610271454,-0.40931612253189087
ALB,2016,0.5684158802032471,0.15203183889389038
ALB,2017,-0.08956301212310791,-0.04978311061859131
ALGN,2014,0.7332460880279541,-0.2720683217048645
ALGN,2015,-0.0554235577583313,-0.5274783372879028
ALGN,2016,0.5682156682014465,-0.03377842903137207
ALGN,2017,0.8302215337753296,-0.5096154808998108
ALK,2014,-0.572657585144043,0.5776691436767578
ALK,2015,-0.2412503957748413,0.5694360136985779
ALK,2016,0.47067466378211975,0.4392613172531128
ALK,2017,0.29754552245140076,0.6013796925544739
